,column,class1,class2,stat,p_value
1087,hc3n_ii/hcop_ii,Q,U,0.18736517719568568,0.030807823411893816
1088,hc3n_ii/hcop_ii,A,C,0.13990103463787673,0.8508810550542302
1089,hc3n_ii/hcop_ii,A,H,0.07399473291144217,0.5377479357038606
1090,hc3n_ii/hcop_ii,A,P,0.3081484860580487,3.8092684094532385e-05
1091,hc3n_ii/hcop_ii,A,U,0.16866808481438275,0.018287498524560717
1092,hc3n_ii/hcop_ii,C,H,0.18015102481121897,0.5910561618295136
1093,hc3n_ii/hcop_ii,C,P,0.4241001564945227,0.0080428931622774
1094,hc3n_ii/hcop_ii,C,U,0.2871939736346516,0.12293885099916887
1095,hc3n_ii/hcop_ii,H,P,0.2857240530562013,0.0002623029975491978
1096,hc3n_ii/hcop_ii,H,U,0.12637814711206188,0.16395573307380193
1097,hc3n_ii/hcop_ii,P,U,0.22356170923848173,0.01987915484869554
1098,hc3n_ii/hnc_ii,Q,A,0.1290424857324033,0.1329447223846131
1099,hc3n_ii/hnc_ii,Q,C,0.1824561403508772,0.5563037967160185
1100,hc3n_ii/hnc_ii,Q,H,0.19059011164274323,0.008045811274415691
1101,hc3n_ii/hnc_ii,Q,P,0.41129231529528043,3.671017771306355e-07
1102,hc3n_ii/hnc_ii,Q,U,0.14027838190517616,0.17480494258892193
1103,hc3n_ii/hnc_ii,A,C,0.14899598393574298,0.7482838623761695
1104,hc3n_ii/hnc_ii,A,H,0.08462558367441056,0.36308547000454716
1105,hc3n_ii/hnc_ii,A,P,0.32473556196617454,1.1086021999611638e-05
1106,hc3n_ii/hnc_ii,A,U,0.17796807062962594,0.009747308808247227
1107,hc3n_ii/hnc_ii,C,H,0.17272727272727273,0.5841029005743583
1108,hc3n_ii/hnc_ii,C,P,0.32253521126760565,0.05970314744197864
1109,hc3n_ii/hnc_ii,C,U,0.23057851239669422,0.26736178310457465
1110,hc3n_ii/hnc_ii,H,P,0.2924725385807669,0.0001643487784826344
1111,hc3n_ii/hnc_ii,H,U,0.19443236189647672,0.005124203966210812
1112,hc3n_ii/hnc_ii,P,U,0.29961587708066584,0.0004624807328182813
1113,hc3n_ii/h13cop_ii,Q,A,0.33312020460358055,0.0003253334671692126
1114,hc3n_ii/h13cop_ii,Q,C,0.34782608695652173,0.07434347502329057
1115,hc3n_ii/h13cop_ii,Q,H,0.34172852598091197,0.0003039803940818057
1116,hc3n_ii/h13cop_ii,Q,P,0.34782608695652173,0.004421610498268542
1117,hc3n_ii/h13cop_ii,Q,U,0.2780586450960566,0.04928401554725636
1118,hc3n_ii/h13cop_ii,A,C,0.2647058823529412,0.19067452286161235
1119,hc3n_ii/h13cop_ii,A,H,0.09648493543758967,0.3378250204782513
1120,hc3n_ii/h13cop_ii,A,P,0.17769607843137256,0.15202508940670217
1121,hc3n_ii/h13cop_ii,A,U,0.120953032375741,0.625012966959301
1122,hc3n_ii/h13cop_ii,C,H,0.24031563845050216,0.2852326074966144
1123,hc3n_ii/h13cop_ii,C,P,0.35171568627450983,0.06759027799893669
1124,hc3n_ii/h13cop_ii,C,U,0.31053351573187415,0.1501617654273494
1125,hc3n_ii/h13cop_ii,H,P,0.13973577235772358,0.41934111886311665
1126,hc3n_ii/h13cop_ii,H,U,0.18916619398752127,0.15070388640108756
1127,hc3n_ii/h13cop_ii,P,U,0.1613372093023256,0.5266661130914834
1128,hc3n_ii/hn13c_ii,Q,A,0.32152274225444955,0.0018632600883980676
1129,hc3n_ii/hn13c_ii,Q,C,0.2967479674796748,0.3120790322500104
1130,hc3n_ii/hn13c_ii,Q,H,0.3503711558854719,0.0008151023906321709
1131,hc3n_ii/hn13c_ii,Q,P,0.4321646341463415,0.001482562742234671
1132,hc3n_ii/hn13c_ii,Q,U,0.2749445676274945,0.1016902243675095
1133,hc3n_ii/hn13c_ii,A,C,0.13963963963963963,0.9616032015655873
1134,hc3n_ii/hn13c_ii,A,H,0.08260869565217391,0.72774984720611
1135,hc3n_ii/hn13c_ii,A,P,0.18243243243243243,0.30380869413968536
1136,hc3n_ii/hn13c_ii,A,U,0.2244062244062244,0.11032837079775476
1137,hc3n_ii/hn13c_ii,C,H,0.15797101449275364,0.9056985815483126
1138,hc3n_ii/hn13c_ii,C,P,0.25,0.5724605908467854
1139,hc3n_ii/hn13c_ii,C,U,0.25757575757575757,0.5177716637710422
1140,hc3n_ii/hn13c_ii,H,P,0.24565217391304348,0.08037619892417557
1141,hc3n_ii/hn13c_ii,H,U,0.22424242424242424,0.1250173464749987
1142,hc3n_ii/hn13c_ii,P,U,0.3560606060606061,0.0219979224081344
1143,hc3n_ii/13cs_ii,Q,A,0.644927536231884,0.0017115762599504076
1144,hc3n_ii/13cs_ii,Q,C,0.7777777777777778,0.04195804195804195
1145,hc3n_ii/13cs_ii,Q,H,0.6666666666666666,0.0006099362935984686
1146,hc3n_ii/13cs_ii,Q,P,0.7301587301587301,0.0008367844050002972
1147,hc3n_ii/13cs_ii,Q,U,0.5757575757575758,0.05010716837342224
1148,hc3n_ii/13cs_ii,A,C,0.5434782608695652,0.15762049500651323
1149,hc3n_ii/13cs_ii,A,H,0.2391304347826087,0.0758212560458205
1150,hc3n_ii/13cs_ii,A,P,0.3219461697722567,0.07746623521521864
1151,hc3n_ii/13cs_ii,A,U,0.2075098814229249,0.7631450941873548
1152,hc3n_ii/13cs_ii,C,H,0.3333333333333333,0.687963396819272
1153,hc3n_ii/13cs_ii,C,P,0.3333333333333333,0.7386561264822135
1154,hc3n_ii/13cs_ii,C,U,0.45454545454545453,0.4937728937728937
1155,hc3n_ii/13cs_ii,H,P,0.13457556935817805,0.8884197598441254
1156,hc3n_ii/13cs_ii,H,U,0.28063241106719367,0.36947079796638893
1157,hc3n_ii/13cs_ii,P,U,0.3593073593073593,0.22097877860077408
1158,hc3n_ii/13c34s_ii,A,H,1.0,0.3333333333333333
1159,hc3n_ii/13c34s_ii,A,U,1.0,0.6666666666666666
1160,hc3n_ii/13c34s_ii,H,U,1.0,0.6666666666666666
1161,hc3n_ii/hc13ccn_ii,Q,A,0.5,1.0
1162,hc3n_ii/hc13ccn_ii,Q,U,0.5,1.0
1163,hc3n_ii/hc13ccn_ii,A,U,0.5,1.0
1164,hc3n_ii/hnco404_ii,Q,A,0.7288135593220338,1.912195974690739e-15
1165,hc3n_ii/hnco404_ii,Q,C,0.9491525423728814,2.0339258837407973e-06
1166,hc3n_ii/hnco404_ii,Q,H,0.7205811138014527,1.3910924972240697e-11
1167,hc3n_ii/hnco404_ii,Q,P,0.8163841807909604,0.00020101967484304877
1168,hc3n_ii/hnco404_ii,Q,U,0.26417299824663937,0.02736291237028612
1169,hc3n_ii/hnco404_ii,A,C,0.4604519774011299,0.1437848067673557
1170,hc3n_ii/hnco404_ii,A,H,0.14576271186440679,0.6701077232686661
1171,hc3n_ii/hnco404_ii,A,P,0.2740112994350282,0.7181532606737526
1172,hc3n_ii/hnco404_ii,A,U,0.5888369374634717,7.936278975799602e-10
1173,hc3n_ii/hnco404_ii,C,H,0.5476190476190477,0.06050367539456117
1174,hc3n_ii/hnco404_ii,C,P,0.6666666666666666,0.14285714285714285
1175,hc3n_ii/hnco404_ii,C,U,0.7586206896551724,0.0011818439069736474
1176,hc3n_ii/hnco404_ii,H,P,0.2571428571428571,0.8148233648875497
1177,hc3n_ii/hnco404_ii,H,U,0.6152709359605911,2.9909724050450856e-08
1178,hc3n_ii/hnco404_ii,P,U,0.6954022988505747,0.004100441366841532
1179,hc3n_ii/ch3cn_ii,Q,A,0.27515151515151515,0.18885250250110347
1180,hc3n_ii/ch3cn_ii,Q,C,0.6266666666666667,0.16361416361416364
1181,hc3n_ii/ch3cn_ii,Q,H,0.22666666666666666,0.650607200698117
1182,hc3n_ii/ch3cn_ii,Q,P,0.4,0.6520146520146518
1183,hc3n_ii/ch3cn_ii,Q,U,0.31636363636363635,0.3501836907909015
1184,hc3n_ii/ch3cn_ii,A,C,0.48484848484848486,0.44425770308123247
1185,hc3n_ii/ch3cn_ii,A,H,0.2545454545454545,0.43879635005958545
1186,hc3n_ii/ch3cn_ii,A,P,0.5454545454545454,0.304201680672269
1187,hc3n_ii/ch3cn_ii,A,U,0.48484848484848486,0.033062344438780256
1188,hc3n_ii/ch3cn_ii,C,H,0.5333333333333333,0.4117647058823529
1189,hc3n_ii/ch3cn_ii,C,P,0.6666666666666666,0.6
1190,hc3n_ii/ch3cn_ii,C,U,0.6666666666666666,0.15384615384615388
1191,hc3n_ii/ch3cn_ii,H,P,0.4666666666666667,0.5710784313725491
1192,hc3n_ii/ch3cn_ii,H,U,0.4,0.18798756432691016
1193,hc3n_ii/ch3cn_ii,P,U,0.48484848484848486,0.5054945054945054
1194,hc3n_ii/c2h_ii,Q,A,0.24530973451327434,0.001889236865977757
1195,hc3n_ii/c2h_ii,Q,C,0.3080701754385965,0.09196881089540422
1196,hc3n_ii/c2h_ii,Q,H,0.4155223880597015,5.218411662074629e-09
1197,hc3n_ii/c2h_ii,Q,P,0.5980952380952381,1.4282716705312911e-12
1198,hc3n_ii/c2h_ii,Q,U,0.3731455399061033,4.640347002166722e-05
1199,hc3n_ii/c2h_ii,A,C,0.1599906846762925,0.69954951896818
1200,hc3n_ii/c2h_ii,A,H,0.2916611632104962,1.7176907610614507e-08
1201,hc3n_ii/c2h_ii,A,P,0.6039190897597977,7.826942424277762e-19
1202,hc3n_ii/c2h_ii,A,U,0.35659977564502054,1.2328960858844961e-06
1203,hc3n_ii/c2h_ii,C,H,0.2626341974338832,0.15077063239900548
1204,hc3n_ii/c2h_ii,C,P,0.5323308270676692,0.00019892609803274456
1205,hc3n_ii/c2h_ii,C,U,0.32097850259451444,0.07113012247404292
1206,hc3n_ii/c2h_ii,H,P,0.4668088130774698,8.387704357309638e-11
1207,hc3n_ii/c2h_ii,H,U,0.26164949898395345,0.00114222254672492
1208,hc3n_ii/c2h_ii,P,U,0.26579476861167,0.00909451922405181
1209,hc3n_ii/sio_ii,Q,A,0.1844151453684922,0.12733595296781955
1210,hc3n_ii/sio_ii,Q,C,0.34243697478991597,0.3585402879748104
1211,hc3n_ii/sio_ii,Q,H,0.23970588235294119,0.09144203618712944
1212,hc3n_ii/sio_ii,Q,P,0.5294117647058824,0.03597538096275608
1213,hc3n_ii/sio_ii,Q,U,0.2113970588235294,0.08761281768298057
1214,hc3n_ii/sio_ii,A,C,0.3399014778325123,0.36084556522034883
1215,hc3n_ii/sio_ii,A,H,0.14770114942528736,0.5274603116806087
1216,hc3n_ii/sio_ii,A,P,0.5287356321839081,0.03353101724389501
1217,hc3n_ii/sio_ii,A,U,0.2604166666666667,0.010548594403798354
1218,hc3n_ii/sio_ii,C,H,0.43214285714285716,0.15901719881092358
1219,hc3n_ii/sio_ii,C,P,0.8571428571428571,0.008158508158508158
1220,hc3n_ii/sio_ii,C,U,0.3236607142857143,0.4323934980807313
1221,hc3n_ii/sio_ii,H,P,0.45,0.1283717533907087
1222,hc3n_ii/sio_ii,H,U,0.375,0.0013565913668504084
1223,hc3n_ii/sio_ii,P,U,0.703125,0.0013301995369611967
1224,hc3n_ii/h41a_ii,Q,A,0.6,1.0
1225,hc3n_ii/h41a_ii,Q,C,1.0,1.0
1226,hc3n_ii/h41a_ii,Q,H,0.5555555555555556,1.0
1227,hc3n_ii/h41a_ii,Q,P,0.5,1.0
1228,hc3n_ii/h41a_ii,A,C,0.8,0.6666666666666666
1229,hc3n_ii/h41a_ii,A,H,0.4,0.5414585414585416
1230,hc3n_ii/h41a_ii,A,P,0.6,0.5714285714285714
1231,hc3n_ii/h41a_ii,C,H,0.5555555555555556,1.0
1232,hc3n_ii/h41a_ii,C,P,0.5,1.0
1233,hc3n_ii/h41a_ii,H,P,0.3333333333333333,0.9818181818181819
1234,c2h_ii/hcop_ii,Q,A,0.1470496018059823,0.003086934279307317
1235,c2h_ii/hcop_ii,Q,C,0.08336798336798337,0.8412698011022002
1236,c2h_ii/hcop_ii,Q,H,0.10257154529230901,0.08646955771386451
1237,c2h_ii/hcop_ii,Q,P,0.21944123111438288,1.5900080123229114e-05
1238,c2h_ii/hcop_ii,Q,U,0.04319982633235645,0.9714636303605233
1239,c2h_ii/hcop_ii,A,C,0.19557379975013386,0.0225966428364938
1240,c2h_ii/hcop_ii,A,H,0.22404465388257314,7.53191991376564e-10
1241,c2h_ii/hcop_ii,A,P,0.3256294744824722,1.2455419511530547e-15
1242,c2h_ii/hcop_ii,A,U,0.16004621735200664,0.0005266830198044426
1243,c2h_ii/hcop_ii,C,H,0.10457132366440243,0.5312715313665646
1244,c2h_ii/hcop_ii,C,P,0.19449266686620773,0.03336989742969526
1245,c2h_ii/hcop_ii,C,U,0.1001544640098857,0.6355469958450024
1246,c2h_ii/hcop_ii,H,P,0.12740172543484116,0.01012167655098589
1247,c2h_ii/hcop_ii,H,U,0.09903096874370992,0.08588269482485336
1248,c2h_ii/hcop_ii,P,U,0.20466301001672058,3.904804209094051e-05
1249,c2h_ii/hnc_ii,Q,A,0.06593095642331635,0.5072477248696614
1250,c2h_ii/hnc_ii,Q,C,0.17025518341307816,0.09016979698095728
1251,c2h_ii/hnc_ii,Q,H,0.2473890608875129,1.779448098846647e-08
1252,c2h_ii/hnc_ii,Q,P,0.4283965728274174,1.74802669370368e-20
1253,c2h_ii/hnc_ii,Q,U,0.19095816464237517,0.00028949410255632785
1254,c2h_ii/hnc_ii,A,C,0.2031140902108644,0.01492578641092745
1255,c2h_ii/hnc_ii,A,H,0.27981024667931687,2.5416624540487133e-15
1256,c2h_ii/hnc_ii,A,P,0.46633086843139354,2.3254283179661967e-32
1257,c2h_ii/hnc_ii,A,U,0.23500438441015692,4.0046931124511735e-08
1258,c2h_ii/hnc_ii,C,H,0.14556149732620322,0.15916793892942244
1259,c2h_ii/hnc_ii,C,P,0.3047921071176885,7.976013411589345e-05
1260,c2h_ii/hnc_ii,C,U,0.10078517973254815,0.6215832932553895
1261,c2h_ii/hnc_ii,H,P,0.25297765617875057,1.5613829856771218e-09
1262,c2h_ii/hnc_ii,H,U,0.09031674208144796,0.1448265492299598
1263,c2h_ii/hnc_ii,P,U,0.2492232369833349,2.1623788890491118e-07
1264,c2h_ii/h13cop_ii,Q,A,0.24847457627118644,0.00015015436379658476
1265,c2h_ii/h13cop_ii,Q,C,0.15461538461538463,0.6433345980992142
1266,c2h_ii/h13cop_ii,Q,H,0.12524271844660195,0.2177109725332467
1267,c2h_ii/h13cop_ii,Q,P,0.2850649350649351,0.001259387498989762
1268,c2h_ii/h13cop_ii,Q,U,0.21566265060240963,0.024096946889253706
1269,c2h_ii/h13cop_ii,A,C,0.3239895697522816,0.009840689232289245
1270,c2h_ii/h13cop_ii,A,H,0.3180681257199276,2.2643151336295062e-11
1271,c2h_ii/h13cop_ii,A,P,0.48536209553158705,1.2102271332191074e-13
1272,c2h_ii/h13cop_ii,A,U,0.38950377782315704,2.56926790579283e-09
1273,c2h_ii/h13cop_ii,C,H,0.10866318147871545,0.9175914431963044
1274,c2h_ii/h13cop_ii,C,P,0.3531468531468531,0.011913835813461704
1275,c2h_ii/h13cop_ii,C,U,0.22659870250231695,0.22006494395849338
1276,c2h_ii/h13cop_ii,H,P,0.28539906695246503,0.0001555999727671397
1277,c2h_ii/h13cop_ii,H,U,0.20651538191601357,0.010671002643059754
1278,c2h_ii/h13cop_ii,P,U,0.1664841182913472,0.1882590600828494
1279,c2h_ii/hn13c_ii,Q,A,0.13301642178046671,0.33233532292459045
1280,c2h_ii/hn13c_ii,Q,C,0.2153846153846154,0.5549041951691521
1281,c2h_ii/hn13c_ii,Q,H,0.27802197802197803,0.001980011478781762
1282,c2h_ii/hn13c_ii,Q,P,0.4681912681912682,3.3017505360314955e-05
1283,c2h_ii/hn13c_ii,Q,U,0.31076923076923074,0.006369611000690402
1284,c2h_ii/hn13c_ii,A,C,0.32471910112359553,0.08427872939644312
1285,c2h_ii/hn13c_ii,A,H,0.364633493846977,2.9832000782363915e-09
1286,c2h_ii/hn13c_ii,A,P,0.5197388399635591,3.7960321043660416e-08
1287,c2h_ii/hn13c_ii,A,U,0.3442696629213483,0.00012513273697521208
1288,c2h_ii/hn13c_ii,C,H,0.2968253968253968,0.15233239891297248
1289,c2h_ii/hn13c_ii,C,P,0.42162162162162165,0.03207112711212451
1290,c2h_ii/hn13c_ii,C,U,0.28,0.27513990735582305
1291,c2h_ii/hn13c_ii,H,P,0.30416130416130416,0.0076029688807140155
1292,c2h_ii/hn13c_ii,H,U,0.16634920634920636,0.24065104301271162
1293,c2h_ii/hn13c_ii,P,U,0.22,0.21089350390708117
1294,c2h_ii/13cs_ii,Q,A,0.7584541062801933,8.61442852611058e-05
1295,c2h_ii/13cs_ii,Q,C,0.8888888888888888,0.005994005994005993
1296,c2h_ii/13cs_ii,Q,H,0.6535947712418301,0.0008661871622589444
1297,c2h_ii/13cs_ii,Q,P,0.3333333333333333,0.41087679936255644
1298,c2h_ii/13cs_ii,Q,U,0.30303030303030304,0.6364015241724219
1299,c2h_ii/13cs_ii,A,C,0.30434782608695654,0.6954952193643414
1300,c2h_ii/13cs_ii,A,H,0.2186700767263427,0.12080148209863852
1301,c2h_ii/13cs_ii,A,P,0.5269151138716356,0.000334230010841862
1302,c2h_ii/13cs_ii,A,U,0.6304347826086957,0.0006409432440801274
1303,c2h_ii/13cs_ii,C,H,0.32941176470588235,0.585678387710952
1304,c2h_ii/13cs_ii,C,P,0.7142857142857143,0.016327151109759803
1305,c2h_ii/13cs_ii,C,U,0.7272727272727273,0.029304029304029304
1306,c2h_ii/13cs_ii,H,P,0.4789915966386555,0.0006903546903321635
1307,c2h_ii/13cs_ii,H,U,0.5561497326203209,0.0029161012755935032
1308,c2h_ii/13cs_ii,P,U,0.2077922077922078,0.8369897712434105
1309,c2h_ii/13c34s_ii,A,H,1.0,0.2
1310,c2h_ii/13c34s_ii,A,P,1.0,0.6666666666666666
1311,c2h_ii/13c34s_ii,H,P,1.0,0.5
1312,c2h_ii/hc13ccn_ii,Q,A,0.6666666666666666,0.6
1313,c2h_ii/hc13ccn_ii,Q,U,0.6666666666666666,1.0
1314,c2h_ii/hc13ccn_ii,A,U,1.0,0.6666666666666666
1315,c2h_ii/hnco404_ii,Q,A,0.7895357985837923,8.587706200757626e-16
1316,c2h_ii/hnco404_ii,Q,C,0.9024390243902439,3.9114984363785e-05
1317,c2h_ii/hnco404_ii,Q,H,0.8191056910569106,2.0407090819457515e-13
1318,c2h_ii/hnco404_ii,Q,P,0.926829268292683,3.2595820303154168e-06
1319,c2h_ii/hnco404_ii,Q,U,0.3318551367331855,0.02591671290709507
1320,c2h_ii/hnco404_ii,A,C,0.3118279569892473,0.5571884948531128
1321,c2h_ii/hnco404_ii,A,H,0.3673835125448029,0.0029216524246749973
1322,c2h_ii/hnco404_ii,A,P,0.7442396313364056,0.0004656532407801638
1323,c2h_ii/hnco404_ii,A,U,0.509286412512219,1.2132887212977137e-05
1324,c2h_ii/hnco404_ii,C,H,0.5555555555555556,0.060152282231871454
1325,c2h_ii/hnco404_ii,C,P,0.8333333333333334,0.01515151515151515
1326,c2h_ii/hnco404_ii,C,U,0.6060606060606061,0.02937636374168882
1327,c2h_ii/hnco404_ii,H,P,0.5515873015873016,0.03572150967440097
1328,c2h_ii/hnco404_ii,H,U,0.553030303030303,2.1024382870017717e-05
1329,c2h_ii/hnco404_ii,P,U,0.696969696969697,0.003268152648957603
1330,c2h_ii/ch3cn_ii,Q,A,0.3055555555555556,0.1179224394626193
1331,c2h_ii/ch3cn_ii,Q,C,0.4166666666666667,0.6444444444444444
1332,c2h_ii/ch3cn_ii,Q,H,0.5735294117647058,0.0014859661050479261
1333,c2h_ii/ch3cn_ii,Q,P,0.875,0.013675213675213672
1334,c2h_ii/ch3cn_ii,Q,U,0.4166666666666667,0.12924604894113503
1335,c2h_ii/ch3cn_ii,A,C,0.3888888888888889,0.6874931611773717
1336,c2h_ii/ch3cn_ii,A,H,0.369281045751634,0.06376864306167963
1337,c2h_ii/ch3cn_ii,A,P,0.7777777777777778,0.03610898347740454
1338,c2h_ii/ch3cn_ii,A,U,0.3611111111111111,0.20482393802522403
1339,c2h_ii/ch3cn_ii,C,H,0.5490196078431373,0.3157894736842105
1340,c2h_ii/ch3cn_ii,C,P,0.6666666666666666,0.6
1341,c2h_ii/ch3cn_ii,C,U,0.26666666666666666,0.986013986013986
1342,c2h_ii/ch3cn_ii,H,P,0.5490196078431373,0.3157894736842105
1343,c2h_ii/ch3cn_ii,H,U,0.3235294117647059,0.4286574007397806
1344,c2h_ii/ch3cn_ii,P,U,0.5,0.4930069930069928
1345,c2h_ii/hc3n_ii,Q,A,0.24530973451327434,0.001889236865977757
1346,c2h_ii/hc3n_ii,Q,C,0.3080701754385965,0.09196881089540422
1347,c2h_ii/hc3n_ii,Q,H,0.4155223880597015,5.218411662074629e-09
1348,c2h_ii/hc3n_ii,Q,P,0.5980952380952381,1.4282716705312911e-12
1349,c2h_ii/hc3n_ii,Q,U,0.3731455399061033,4.640347002166722e-05
1350,c2h_ii/hc3n_ii,A,C,0.1599906846762925,0.69954951896818
1351,c2h_ii/hc3n_ii,A,H,0.2916611632104962,1.7176907610614507e-08
1352,c2h_ii/hc3n_ii,A,P,0.6039190897597977,7.826942424277762e-19
1353,c2h_ii/hc3n_ii,A,U,0.35659977564502054,1.2328960858844961e-06
1354,c2h_ii/hc3n_ii,C,H,0.2626341974338832,0.15077063239900548
1355,c2h_ii/hc3n_ii,C,P,0.5323308270676692,0.00019892609803274456
1356,c2h_ii/hc3n_ii,C,U,0.32097850259451444,0.07113012247404292
1357,c2h_ii/hc3n_ii,H,P,0.4668088130774698,8.387704357309638e-11
1358,c2h_ii/hc3n_ii,H,U,0.26164949898395345,0.00114222254672492
1359,c2h_ii/hc3n_ii,P,U,0.26579476861167,0.00909451922405181
1360,c2h_ii/sio_ii,Q,A,0.21153846153846154,0.10052948240874014
1361,c2h_ii/sio_ii,Q,C,0.5056818181818182,0.012674320645979021
1362,c2h_ii/sio_ii,Q,H,0.48878205128205127,3.2812547865269045e-05
1363,c2h_ii/sio_ii,Q,P,0.6708333333333333,0.00042136067679661833
1364,c2h_ii/sio_ii,Q,U,0.3172043010752688,0.03424672970617841
1365,c2h_ii/sio_ii,A,C,0.32667332667332666,0.19470900306956745
1366,c2h_ii/sio_ii,A,H,0.37362637362637363,0.0006768140442256218
1367,c2h_ii/sio_ii,A,P,0.5373626373626373,0.005971088011659521
1368,c2h_ii/sio_ii,A,U,0.20241049273307338,0.25395315292930154
1369,c2h_ii/sio_ii,C,H,0.3939393939393939,0.10420649447813773
1370,c2h_ii/sio_ii,C,P,0.6272727272727273,0.017266015718028098
1371,c2h_ii/sio_ii,C,U,0.3284457478005865,0.27274880732839657
1372,c2h_ii/sio_ii,H,P,0.258974358974359,0.5750401065852365
1373,c2h_ii/sio_ii,H,U,0.2903225806451613,0.08541925974456925
1374,c2h_ii/sio_ii,P,U,0.4838709677419355,0.03378152171854505
1375,c2h_ii/h41a_ii,Q,A,0.5,1.0
1376,c2h_ii/h41a_ii,Q,C,1.0,1.0
1377,c2h_ii/h41a_ii,Q,H,0.5454545454545454,1.0
1378,c2h_ii/h41a_ii,Q,P,0.5,1.0
1379,c2h_ii/h41a_ii,A,C,0.5,1.0
1380,c2h_ii/h41a_ii,A,H,0.45454545454545453,0.3320943762120233
1381,c2h_ii/h41a_ii,A,P,0.3333333333333333,1.0
1382,c2h_ii/h41a_ii,C,H,0.5454545454545454,1.0
1383,c2h_ii/h41a_ii,C,P,0.5,1.0
1384,c2h_ii/h41a_ii,H,P,0.45454545454545453,0.7948717948717948
1385,sio_ii/hcop_ii,Q,A,0.2188847369933889,0.031799575076267794
1386,sio_ii/hcop_ii,Q,C,0.37370892018779345,0.04652156310383375
1387,sio_ii/hcop_ii,Q,H,0.35038804254096007,0.0010843433147766951
1388,sio_ii/hcop_ii,Q,P,0.31882202304737517,0.23131208930090535
1389,sio_ii/hcop_ii,Q,U,0.1467753891771683,0.3610817557544028
1390,sio_ii/hcop_ii,A,C,0.19251700680272107,0.6455251684303552
1391,sio_ii/hcop_ii,A,H,0.2755102040816326,0.012825050493196037
1392,sio_ii/hcop_ii,A,P,0.17717996289424862,0.8581552785142317
1393,sio_ii/hcop_ii,A,U,0.2083780880773362,0.040426967575176935
1394,sio_ii/hcop_ii,C,H,0.38231292517006804,0.05002638290462968
1395,sio_ii/hcop_ii,C,P,0.30303030303030304,0.5001480683806703
1396,sio_ii/hcop_ii,C,U,0.34035087719298246,0.08133558358521377
1397,sio_ii/hcop_ii,H,P,0.287569573283859,0.37058409492796296
1398,sio_ii/hcop_ii,H,U,0.2932330827067669,0.009027808182145047
1399,sio_ii/hcop_ii,P,U,0.2930622009569378,0.3139147712001797
1400,sio_ii/hnc_ii,Q,A,0.22512886597938145,0.019103478950782845
1401,sio_ii/hnc_ii,Q,C,0.4125,0.019160384436349504
1402,sio_ii/hnc_ii,Q,H,0.4166666666666667,3.62831603924444e-05
1403,sio_ii/hnc_ii,Q,P,0.33636363636363636,0.1764571950149306
1404,sio_ii/hnc_ii,Q,U,0.19537037037037036,0.07135700902858014
1405,sio_ii/hnc_ii,A,C,0.27353951890034367,0.23761098274002027
1406,sio_ii/hnc_ii,A,H,0.30455326460481097,0.004135534268325206
1407,sio_ii/hnc_ii,A,P,0.1583880037488285,0.9290488174469183
1408,sio_ii/hnc_ii,A,U,0.3269695812651139,0.00010186695054515351
1409,sio_ii/hnc_ii,C,H,0.2625,0.3458245811772038
1410,sio_ii/hnc_ii,C,P,0.19393939393939394,0.9242319599904738
1411,sio_ii/hnc_ii,C,U,0.5259259259259259,0.0009286550524728478
1412,sio_ii/hnc_ii,H,P,0.2821969696969697,0.39504044702692115
1413,sio_ii/hnc_ii,H,U,0.375,0.00026533412498153303
1414,sio_ii/hnc_ii,P,U,0.4107744107744108,0.05429843231035454
1415,sio_ii/h13cop_ii,Q,A,0.48845315904139436,5.3791990027979296e-05
1416,sio_ii/h13cop_ii,Q,C,0.6296296296296297,0.007774872513470955
1417,sio_ii/h13cop_ii,Q,H,0.6388888888888888,2.0269767347416162e-06
1418,sio_ii/h13cop_ii,Q,P,0.7407407407407407,0.001900507396810478
1419,sio_ii/h13cop_ii,Q,U,0.5634920634920635,0.003057101393855707
1420,sio_ii/h13cop_ii,A,C,0.2088235294117647,0.8458182496366249
1421,sio_ii/h13cop_ii,A,H,0.2996732026143791,0.016275819591592355
1422,sio_ii/h13cop_ii,A,P,0.4470588235294118,0.10512659733035824
1423,sio_ii/h13cop_ii,A,U,0.3033613445378151,0.17371487058036536
1424,sio_ii/h13cop_ii,C,H,0.4027777777777778,0.18681425965660378
1425,sio_ii/h13cop_ii,C,P,0.375,0.5076923076923078
1426,sio_ii/h13cop_ii,C,U,0.4642857142857143,0.1636176001501079
1427,sio_ii/h13cop_ii,H,P,0.19444444444444445,0.9418610547368348
1428,sio_ii/h13cop_ii,H,U,0.15873015873015872,0.9226114949635342
1429,sio_ii/h13cop_ii,P,U,0.21428571428571427,0.9811919504643963
1430,sio_ii/hn13c_ii,Q,A,0.38906926406926406,0.00528277336396576
1431,sio_ii/hn13c_ii,Q,C,0.5,0.14863205759757486
1432,sio_ii/hn13c_ii,Q,H,0.6192528735632183,3.028181828847373e-05
1433,sio_ii/hn13c_ii,Q,P,0.625,0.016846828860177025
1434,sio_ii/hn13c_ii,Q,U,0.47619047619047616,0.023889232906820386
1435,sio_ii/hn13c_ii,A,C,0.3246753246753247,0.5028918379852216
1436,sio_ii/hn13c_ii,A,H,0.2431706224809673,0.13824268082918667
1437,sio_ii/hn13c_ii,A,P,0.33766233766233766,0.3894930061395864
1438,sio_ii/hn13c_ii,A,U,0.22077922077922077,0.5472424422137867
