,hcop_ii/hnc_ii,hcop_ii/h13cop_ii,hcop_ii/hn13c_ii,hcop_ii/13cs_ii,hcop_ii/13c34s_ii,hcop_ii/hc13ccn_ii,hcop_ii/hnco404_ii,hcop_ii/ch3cn_ii,hcop_ii/hc3n_ii,hcop_ii/hnco413_ii,hcop_ii/c2h_ii,hcop_ii/sio_ii,hcop_ii/h41a_ii,hnc_ii/hcop_ii,hnc_ii/h13cop_ii,hnc_ii/hn13c_ii,hnc_ii/13cs_ii,hnc_ii/13c34s_ii,hnc_ii/hc13ccn_ii,hnc_ii/hnco404_ii,hnc_ii/ch3cn_ii,hnc_ii/hc3n_ii,hnc_ii/hnco413_ii,hnc_ii/c2h_ii,hnc_ii/sio_ii,hnc_ii/h41a_ii,h13cop_ii/hcop_ii,h13cop_ii/hnc_ii,h13cop_ii/hn13c_ii,h13cop_ii/13cs_ii,h13cop_ii/13c34s_ii,h13cop_ii/hc13ccn_ii,h13cop_ii/hnco404_ii,h13cop_ii/ch3cn_ii,h13cop_ii/hc3n_ii,h13cop_ii/hnco413_ii,h13cop_ii/c2h_ii,h13cop_ii/sio_ii,h13cop_ii/h41a_ii,hn13c_ii/hcop_ii,hn13c_ii/hnc_ii,hn13c_ii/h13cop_ii,hn13c_ii/13cs_ii,hn13c_ii/13c34s_ii,hn13c_ii/hc13ccn_ii,hn13c_ii/hnco404_ii,hn13c_ii/ch3cn_ii,hn13c_ii/hc3n_ii,hn13c_ii/hnco413_ii,hn13c_ii/c2h_ii,hn13c_ii/sio_ii,hn13c_ii/h41a_ii,13cs_ii/hcop_ii,13cs_ii/hnc_ii,13cs_ii/h13cop_ii,13cs_ii/hn13c_ii,13cs_ii/13c34s_ii,13cs_ii/hc13ccn_ii,13cs_ii/hnco404_ii,13cs_ii/ch3cn_ii,13cs_ii/hc3n_ii,13cs_ii/hnco413_ii,13cs_ii/c2h_ii,13cs_ii/sio_ii,13cs_ii/h41a_ii,13c34s_ii/hcop_ii,13c34s_ii/hnc_ii,13c34s_ii/h13cop_ii,13c34s_ii/hn13c_ii,13c34s_ii/13cs_ii,13c34s_ii/hc13ccn_ii,13c34s_ii/hnco404_ii,13c34s_ii/ch3cn_ii,13c34s_ii/hc3n_ii,13c34s_ii/hnco413_ii,13c34s_ii/c2h_ii,13c34s_ii/sio_ii,13c34s_ii/h41a_ii,hc13ccn_ii/hcop_ii,hc13ccn_ii/hnc_ii,hc13ccn_ii/h13cop_ii,hc13ccn_ii/hn13c_ii,hc13ccn_ii/13cs_ii,hc13ccn_ii/13c34s_ii,hc13ccn_ii/hnco404_ii,hc13ccn_ii/ch3cn_ii,hc13ccn_ii/hc3n_ii,hc13ccn_ii/hnco413_ii,hc13ccn_ii/c2h_ii,hc13ccn_ii/sio_ii,hc13ccn_ii/h41a_ii,hnco404_ii/hcop_ii,hnco404_ii/hnc_ii,hnco404_ii/h13cop_ii,hnco404_ii/hn13c_ii,hnco404_ii/13cs_ii,hnco404_ii/13c34s_ii,hnco404_ii/hc13ccn_ii,hnco404_ii/ch3cn_ii,hnco404_ii/hc3n_ii,hnco404_ii/hnco413_ii,hnco404_ii/c2h_ii,hnco404_ii/sio_ii,hnco404_ii/h41a_ii,ch3cn_ii/hcop_ii,ch3cn_ii/hnc_ii,ch3cn_ii/h13cop_ii,ch3cn_ii/hn13c_ii,ch3cn_ii/13cs_ii,ch3cn_ii/13c34s_ii,ch3cn_ii/hc13ccn_ii,ch3cn_ii/hnco404_ii,ch3cn_ii/hc3n_ii,ch3cn_ii/hnco413_ii,ch3cn_ii/c2h_ii,ch3cn_ii/sio_ii,ch3cn_ii/h41a_ii,hc3n_ii/hcop_ii,hc3n_ii/hnc_ii,hc3n_ii/h13cop_ii,hc3n_ii/hn13c_ii,hc3n_ii/13cs_ii,hc3n_ii/13c34s_ii,hc3n_ii/hc13ccn_ii,hc3n_ii/hnco404_ii,hc3n_ii/ch3cn_ii,hc3n_ii/hnco413_ii,hc3n_ii/c2h_ii,hc3n_ii/sio_ii,hc3n_ii/h41a_ii,hnco413_ii/hcop_ii,hnco413_ii/hnc_ii,hnco413_ii/h13cop_ii,hnco413_ii/hn13c_ii,hnco413_ii/13cs_ii,hnco413_ii/13c34s_ii,hnco413_ii/hc13ccn_ii,hnco413_ii/hnco404_ii,hnco413_ii/ch3cn_ii,hnco413_ii/hc3n_ii,hnco413_ii/c2h_ii,hnco413_ii/sio_ii,hnco413_ii/h41a_ii,c2h_ii/hcop_ii,c2h_ii/hnc_ii,c2h_ii/h13cop_ii,c2h_ii/hn13c_ii,c2h_ii/13cs_ii,c2h_ii/13c34s_ii,c2h_ii/hc13ccn_ii,c2h_ii/hnco404_ii,c2h_ii/ch3cn_ii,c2h_ii/hc3n_ii,c2h_ii/hnco413_ii,c2h_ii/sio_ii,c2h_ii/h41a_ii,sio_ii/hcop_ii,sio_ii/hnc_ii,sio_ii/h13cop_ii,sio_ii/hn13c_ii,sio_ii/13cs_ii,sio_ii/13c34s_ii,sio_ii/hc13ccn_ii,sio_ii/hnco404_ii,sio_ii/ch3cn_ii,sio_ii/hc3n_ii,sio_ii/hnco413_ii,sio_ii/c2h_ii,sio_ii/h41a_ii,h41a_ii/hcop_ii,h41a_ii/hnc_ii,h41a_ii/h13cop_ii,h41a_ii/hn13c_ii,h41a_ii/13cs_ii,h41a_ii/13c34s_ii,h41a_ii/hc13ccn_ii,h41a_ii/hnco404_ii,h41a_ii/ch3cn_ii,h41a_ii/hc3n_ii,h41a_ii/hnco413_ii,h41a_ii/c2h_ii,h41a_ii/sio_ii
437,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,0.0,,,,,,,,,,,,,0.0,,,,,,,,,,,,,0.0,,,,,,,,,,,,,0.0,,,,,,,,,,,,,0.0,,,,,,,,,,,,,0.0,,,,,,,,,,,,,0.0,,,,,,,,,,,,,0.0,,,,,,,,,,,,,0.0,,,,,,,,,,,,,0.0,,,,,,,,,,,,,0.0,,,,,,,,,,,,,0.0,,,,,,,,,,,,,0.0,,,,,,,,,,,,
438,1.0053511705685618,inf,inf,inf,inf,inf,1.5516173434273917,inf,inf,inf,inf,4.741324921135647,inf,0.9946773120425815,inf,inf,inf,inf,inf,1.543358568479009,inf,inf,inf,inf,4.716088328075711,inf,0.0,0.0,,,,,0.0,,,,,0.0,,0.0,0.0,,,,,0.0,,,,,0.0,,0.0,0.0,,,,,0.0,,,,,0.0,,0.0,0.0,,,,,0.0,,,,,0.0,,0.0,0.0,,,,,0.0,,,,,0.0,,0.6444888001774229,0.6479375696767001,inf,inf,inf,inf,inf,inf,inf,inf,inf,3.0557308096740274,inf,0.0,0.0,,,,,,0.0,,,,0.0,,0.0,0.0,,,,,,0.0,,,,0.0,,0.0,0.0,,,,,,0.0,,,,0.0,,0.0,0.0,,,,,,0.0,,,,0.0,,0.21091151031270788,0.2120401337792642,inf,inf,inf,inf,inf,0.3272539573296627,inf,inf,inf,inf,inf,0.0,0.0,,,,,,0.0,,,,,0.0
439,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,0.0,,,,,,,,,,,,,0.0,,,,,,,,,,,,,0.0,,,,,,,,,,,,,0.0,,,,,,,,,,,,,0.0,,,,,,,,,,,,,0.0,,,,,,,,,,,,,0.0,,,,,,,,,,,,,0.0,,,,,,,,,,,,,0.0,,,,,,,,,,,,,0.0,,,,,,,,,,,,,0.0,,,,,,,,,,,,,0.0,,,,,,,,,,,,,0.0,,,,,,,,,,,,
471,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,0.0,,,,,,,,,,,,,0.0,,,,,,,,,,,,,0.0,,,,,,,,,,,,,0.0,,,,,,,,,,,,,0.0,,,,,,,,,,,,,0.0,,,,,,,,,,,,,0.0,,,,,,,,,,,,,0.0,,,,,,,,,,,,,0.0,,,,,,,,,,,,,0.0,,,,,,,,,,,,,0.0,,,,,,,,,,,,,0.0,,,,,,,,,,,,,0.0,,,,,,,,,,,,
440,1.8797862867319681,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,0.5319753671245855,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,0.0,0.0,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,
442,2.0938713854121707,inf,inf,inf,inf,inf,7.737639553429027,inf,10.674367436743672,inf,inf,4.922881785895484,inf,0.4775842522931053,inf,inf,inf,inf,inf,3.6953748006379588,inf,5.097909790979098,inf,inf,2.3510908168442417,inf,0.0,0.0,,,,,0.0,,0.0,,,0.0,,0.0,0.0,,,,,0.0,,0.0,,,0.0,,0.0,0.0,,,,,0.0,,0.0,,,0.0,,0.0,0.0,,,,,0.0,,0.0,,,0.0,,0.0,0.0,,,,,0.0,,0.0,,,0.0,,0.12923837988251058,0.27060854553301683,inf,inf,inf,inf,inf,inf,1.3795379537953796,inf,inf,0.6362252663622526,inf,0.0,0.0,,,,,,0.0,0.0,,,0.0,,0.09368236627847058,0.19615882606819163,inf,inf,inf,inf,inf,0.7248803827751197,inf,inf,inf,0.4611872146118721,inf,0.0,0.0,,,,,,0.0,,0.0,,0.0,,0.0,0.0,,,,,,0.0,,0.0,,0.0,,0.20313305163351542,0.4253344842468709,inf,inf,inf,inf,inf,1.5717703349282297,inf,2.1683168316831685,inf,inf,inf,0.0,0.0,,,,,,0.0,,0.0,,,0.0
443,1.0162068300212233,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,0.9840516423011201,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,0.0,0.0,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,
444,0.7840682642685606,inf,inf,inf,inf,inf,0.7333333333333334,29.11764705882353,2.1784497444633732,inf,2.5677710843373496,3.1895655788817296,inf,1.2753991528185078,inf,inf,inf,inf,inf,0.9352927120669057,37.136622390891844,2.7783929585462808,inf,3.2749330655957163,4.067969237164831,inf,0.0,0.0,,,,,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,,,,,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,,,,,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,,,,,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,,,,,0.0,0.0,0.0,,0.0,0.0,,1.3636363636363635,1.0691839967298553,inf,inf,inf,inf,inf,39.705882352941174,2.9706132879046,inf,3.501506024096386,4.349407607565995,inf,0.03434343434343434,0.02692759695467784,inf,inf,inf,inf,inf,0.025185185185185185,0.07481544576944918,inf,0.08818607764390897,0.10954063604240283,inf,0.45904203323558157,0.35992029022533334,inf,inf,inf,inf,inf,0.3366308243727598,13.366223908918405,inf,1.178714859437751,1.4641446684680939,inf,0.0,0.0,,,,,,0.0,0.0,0.0,0.0,0.0,,0.3894428152492668,0.3053497521843544,inf,inf,inf,inf,inf,0.28559139784946236,11.33965844402277,0.848381601362862,inf,1.2421533984618582,inf,0.3135223199739329,0.24582290123141382,inf,inf,inf,inf,inf,0.2299163679808841,9.129032258064516,0.682992617830778,inf,0.8050535475234271,inf,0.0,0.0,,,,,,0.0,0.0,0.0,,0.0,0.0
445,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,0.0,,,,,,,,,,,,,0.0,,,,,,,,,,,,,0.0,,,,,,,,,,,,,0.0,,,,,,,,,,,,,0.0,,,,,,,,,,,,,0.0,,,,,,,,,,,,,0.0,,,,,,,,,,,,,0.0,,,,,,,,,,,,,0.0,,,,,,,,,,,,,0.0,,,,,,,,,,,,,0.0,,,,,,,,,,,,,0.0,,,,,,,,,,,,,0.0,,,,,,,,,,,,
446,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,0.0,,,,,,,,,,,,,0.0,,,,,,,,,,,,,0.0,,,,,,,,,,,,,0.0,,,,,,,,,,,,,0.0,,,,,,,,,,,,,0.0,,,,,,,,,,,,,0.0,,,,,,,,,,,,,0.0,,,,,,,,,,,,,0.0,,,,,,,,,,,,,0.0,,,,,,,,,,,,,0.0,,,,,,,,,,,,,0.0,,,,,,,,,,,,,0.0,,,,,,,,,,,,
447,0.0,,0.0,,,,0.0,,,,,0.0,,inf,inf,18.445378151260503,inf,inf,inf,1.4304333659172368,inf,inf,inf,inf,2.6719415702982348,inf,,0.0,0.0,,,,0.0,,,,,0.0,,inf,0.05421412300683372,inf,inf,inf,inf,0.07754969045291625,inf,inf,inf,inf,0.14485696895922093,inf,,0.0,,0.0,,,0.0,,,,,0.0,,,0.0,,0.0,,,0.0,,,,,0.0,,,0.0,,0.0,,,0.0,,,,,0.0,,inf,0.6990888382687928,inf,12.894957983193278,inf,inf,inf,inf,inf,inf,inf,1.8679245283018868,inf,,0.0,,0.0,,,,0.0,,,,0.0,,,0.0,,0.0,,,,0.0,,,,0.0,,,0.0,,0.0,,,,0.0,,,,0.0,,,0.0,,0.0,,,,0.0,,,,0.0,,inf,0.3742596810933941,inf,6.9033613445378155,inf,inf,inf,0.5353535353535354,inf,inf,inf,inf,inf,,0.0,,0.0,,,,0.0,,,,,0.0
448,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,0.0,,,,,,,,,,,,,0.0,,,,,,,,,,,,,0.0,,,,,,,,,,,,,0.0,,,,,,,,,,,,,0.0,,,,,,,,,,,,,0.0,,,,,,,,,,,,,0.0,,,,,,,,,,,,,0.0,,,,,,,,,,,,,0.0,,,,,,,,,,,,,0.0,,,,,,,,,,,,,0.0,,,,,,,,,,,,,0.0,,,,,,,,,,,,,0.0,,,,,,,,,,,,
449,1.495825049701789,6.057971014492754,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,0.6685273790536949,4.049919484702094,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,0.16507177033492823,0.24691848906560634,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,0.0,0.0,0.0,,,,,,,,,,,0.0,0.0,0.0,,,,,,,,,,,0.0,0.0,0.0,,,,,,,,,,,0.0,0.0,0.0,,,,,,,,,,,0.0,0.0,0.0,,,,,,,,,,,0.0,0.0,0.0,,,,,,,,,,,0.0,0.0,0.0,,,,,,,,,,,0.0,0.0,0.0,,,,,,,,,,,0.0,0.0,0.0,,,,,,,,,,,0.0,0.0,0.0,,,,,,,,,,,0.0,0.0,0.0,,,,,,,,,,
441,1.4503832608245288,inf,inf,inf,inf,inf,inf,inf,inf,inf,4.954706298655343,inf,inf,0.689472932438223,inf,inf,inf,inf,inf,inf,inf,inf,inf,3.416135881104034,inf,inf,0.0,0.0,,,,,,,,,0.0,,,0.0,0.0,,,,,,,,,0.0,,,0.0,0.0,,,,,,,,,0.0,,,0.0,0.0,,,,,,,,,0.0,,,0.0,0.0,,,,,,,,,0.0,,,0.0,0.0,,,,,,,,,0.0,,,0.0,0.0,,,,,,,,,0.0,,,0.0,0.0,,,,,,,,,0.0,,,0.0,0.0,,,,,,,,,0.0,,,0.20182831024139408,0.2927284027346178,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,0.0,0.0,,,,,,,,,,0.0,,0.0,0.0,,,,,,,,,,0.0,
431,2.6795201371036845,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,0.37320115126319153,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,0.0,0.0,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,
472,0.0,0.0,,,,,0.0,,,,,0.0,,inf,14.938967136150234,inf,inf,inf,inf,0.8954131882562611,inf,inf,inf,inf,2.8971168437025794,inf,inf,0.06693903205531113,inf,inf,inf,inf,0.0599380921114342,inf,inf,inf,inf,0.1939301972685888,inf,,0.0,0.0,,,,0.0,,,,,0.0,,,0.0,0.0,,,,0.0,,,,,0.0,,,0.0,0.0,,,,0.0,,,,,0.0,,,0.0,0.0,,,,0.0,,,,,0.0,,inf,1.116802849360989,16.683881064162755,inf,inf,inf,inf,inf,inf,inf,inf,3.2355083459787557,inf,,0.0,0.0,,,,,0.0,,,,0.0,,,0.0,0.0,,,,,0.0,,,,0.0,,,0.0,0.0,,,,,0.0,,,,0.0,,,0.0,0.0,,,,,0.0,,,,0.0,,inf,0.3451707521474964,5.156494522691705,inf,inf,inf,inf,0.3090704436732014,inf,inf,inf,inf,inf,,0.0,0.0,,,,,0.0,,,,,0.0
474,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,0.0,,,,,,,,,,,,,0.0,,,,,,,,,,,,,0.0,,,,,,,,,,,,,0.0,,,,,,,,,,,,,0.0,,,,,,,,,,,,,0.0,,,,,,,,,,,,,0.0,,,,,,,,,,,,,0.0,,,,,,,,,,,,,0.0,,,,,,,,,,,,,0.0,,,,,,,,,,,,,0.0,,,,,,,,,,,,,0.0,,,,,,,,,,,,,0.0,,,,,,,,,,,,
497,0.0,,,,,,,,0.0,,,0.0,,inf,inf,inf,inf,inf,inf,inf,inf,3.252054794520548,inf,inf,3.1418740074113285,inf,,0.0,,,,,,,0.0,,,0.0,,,0.0,,,,,,,0.0,,,0.0,,,0.0,,,,,,,0.0,,,0.0,,,0.0,,,,,,,0.0,,,0.0,,,0.0,,,,,,,0.0,,,0.0,,,0.0,,,,,,,0.0,,,0.0,,,0.0,,,,,,,0.0,,,0.0,,inf,0.3074978938500421,inf,inf,inf,inf,inf,inf,inf,inf,inf,0.9661196400211752,inf,,0.0,,,,,,,,0.0,,0.0,,,0.0,,,,,,,,0.0,,0.0,,inf,0.3182813816343724,inf,inf,inf,inf,inf,inf,inf,1.035068493150685,inf,inf,inf,,0.0,,,,,,,,0.0,,,0.0
498,1.0322180916976458,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,0.9687875150060022,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,0.0,0.0,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,
499,0.9003122470220886,inf,inf,inf,inf,inf,1.6066453410380765,inf,5.846789335336088,inf,inf,1.874322860238353,inf,1.1107257546563905,inf,inf,inf,inf,inf,1.7845423588896914,inf,6.494179496808112,inf,inf,2.081858673407969,inf,0.0,0.0,,,,,0.0,,0.0,,,0.0,,0.0,0.0,,,,,0.0,,0.0,,,0.0,,0.0,0.0,,,,,0.0,,0.0,,,0.0,,0.0,0.0,,,,,0.0,,0.0,,,0.0,,0.0,0.0,,,,,0.0,,0.0,,,0.0,,0.6224149004495826,0.5603677576037932,inf,inf,inf,inf,inf,inf,3.639128802102892,inf,inf,1.1666064764656314,inf,0.0,0.0,,,,,,0.0,0.0,,,0.0,,0.17103403982016696,0.1539840407077599,inf,inf,inf,inf,inf,0.2747910432359921,inf,inf,inf,0.32057301071385574,inf,0.0,0.0,,,,,,0.0,,0.0,,0.0,,0.0,0.0,,,,,,0.0,,0.0,,0.0,,0.5335260115606937,0.48034000231294094,inf,inf,inf,inf,inf,0.8571870807966154,inf,3.119414194517462,inf,inf,inf,0.0,0.0,,,,,,0.0,,0.0,,,0.0
500,1.0586666666666666,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,0.9445843828715365,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,0.0,0.0,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,
501,1.0446280991735537,4.4822695035460995,4.996047430830039,inf,inf,inf,inf,inf,inf,inf,2.909090909090909,inf,inf,0.9572784810126582,4.290780141843972,4.782608695652174,inf,inf,inf,inf,inf,inf,inf,2.7848101265822782,inf,inf,0.22310126582278478,0.2330578512396694,1.1146245059288535,inf,inf,inf,inf,inf,inf,inf,0.6490218642117376,inf,inf,0.20015822784810128,0.2090909090909091,0.897163120567376,inf,inf,inf,inf,inf,inf,inf,0.5822784810126582,inf,inf,0.0,0.0,0.0,0.0,,,,,,,0.0,,,0.0,0.0,0.0,0.0,,,,,,,0.0,,,0.0,0.0,0.0,0.0,,,,,,,0.0,,,0.0,0.0,0.0,0.0,,,,,,,0.0,,,0.0,0.0,0.0,0.0,,,,,,,0.0,,,0.0,0.0,0.0,0.0,,,,,,,0.0,,,0.0,0.0,0.0,0.0,,,,,,,0.0,,,0.34375,0.35909090909090907,1.5407801418439717,1.7173913043478262,inf,inf,inf,inf,inf,inf,inf,inf,inf,0.0,0.0,0.0,0.0,,,,,,,,0.0,,0.0,0.0,0.0,0.0,,,,,,,,0.0,
502,0.5098901098901099,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,1.9612068965517242,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,0.0,0.0,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,
503,1.3146726862302485,inf,inf,inf,inf,inf,inf,inf,5.743589743589744,inf,3.3899883585564607,inf,inf,0.7606456043956044,inf,inf,inf,inf,inf,inf,inf,4.368836291913214,inf,2.578579743888242,inf,inf,0.0,0.0,,,,,,,0.0,,0.0,,,0.0,0.0,,,,,,,0.0,,0.0,,,0.0,0.0,,,,,,,0.0,,0.0,,,0.0,0.0,,,,,,,0.0,,0.0,,,0.0,0.0,,,,,,,0.0,,0.0,,,0.0,0.0,,,,,,,0.0,,0.0,,,0.0,0.0,,,,,,,0.0,,0.0,,,0.17410714285714288,0.2288939051918736,inf,inf,inf,inf,inf,inf,inf,inf,0.590221187427241,inf,inf,0.0,0.0,,,,,,,,0.0,0.0,,,0.29498626373626374,0.38781038374717836,inf,inf,inf,inf,inf,inf,inf,1.6942800788954635,inf,inf,inf,0.0,0.0,,,,,,,,0.0,,0.0,,0.0,0.0,,,,,,,,0.0,,0.0,
504,4.058373983739837,inf,inf,inf,inf,inf,13.447737068965516,inf,54.854945054945055,inf,inf,inf,inf,0.2464041027284747,inf,inf,inf,inf,inf,3.313577586206897,inf,13.516483516483516,inf,inf,inf,inf,0.0,0.0,,,,,0.0,,0.0,,,,,0.0,0.0,,,,,0.0,,0.0,,,,,0.0,0.0,,,,,0.0,,0.0,,,,,0.0,0.0,,,,,0.0,,0.0,,,,,0.0,0.0,,,,,0.0,,0.0,,,,,0.07436195360391042,0.30178861788617883,inf,inf,inf,inf,inf,inf,4.079120879120879,inf,inf,inf,inf,0.0,0.0,,,,,,0.0,0.0,,,,,0.018229897031131054,0.07398373983739837,inf,inf,inf,inf,inf,0.24515086206896552,inf,inf,inf,inf,inf,0.0,0.0,,,,,,0.0,,0.0,,,,0.0,0.0,,,,,,0.0,,0.0,,,,0.0,0.0,,,,,,0.0,,0.0,,,,0.0,0.0,,,,,,0.0,,0.0,,,
505,0.0,,,,,,,,,,,,,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,,0.0,,,,,,,,,,,,,0.0,,,,,,,,,,,,,0.0,,,,,,,,,,,,,0.0,,,,,,,,,,,,,0.0,,,,,,,,,,,,,0.0,,,,,,,,,,,,,0.0,,,,,,,,,,,,,0.0,,,,,,,,,,,,,0.0,,,,,,,,,,,,,0.0,,,,,,,,,,,,,0.0,,,,,,,,,,,,,0.0,,,,,,,,,,,
506,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,0.0,,,,,,,,,,,,,0.0,,,,,,,,,,,,,0.0,,,,,,,,,,,,,0.0,,,,,,,,,,,,,0.0,,,,,,,,,,,,,0.0,,,,,,,,,,,,,0.0,,,,,,,,,,,,,0.0,,,,,,,,,,,,,0.0,,,,,,,,,,,,,0.0,,,,,,,,,,,,,0.0,,,,,,,,,,,,,0.0,,,,,,,,,,,,,0.0,,,,,,,,,,,,
507,1.2629333333333332,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,0.7918074324324325,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,0.0,0.0,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,
508,0.0,,,,,,0.0,,0.0,,,0.0,,inf,inf,inf,inf,inf,inf,1.7303810504634396,inf,2.4855029585798816,inf,inf,2.3644807205178724,inf,,0.0,,,,,0.0,,0.0,,,0.0,,,0.0,,,,,0.0,,0.0,,,0.0,,,0.0,,,,,0.0,,0.0,,,0.0,,,0.0,,,,,0.0,,0.0,,,0.0,,,0.0,,,,,0.0,,0.0,,,0.0,,inf,0.5779073919771457,inf,inf,inf,inf,inf,inf,1.4363905325443789,inf,inf,1.3664508865747258,inf,,0.0,,,,,,0.0,0.0,,,0.0,,inf,0.4023330555886204,inf,inf,inf,inf,inf,0.6961894953656024,inf,inf,inf,0.9513087531663383,inf,,0.0,,,,,,0.0,,0.0,,0.0,,,0.0,,,,,,0.0,,0.0,,0.0,,inf,0.4229258421616474,inf,inf,inf,inf,inf,0.7318228630278063,inf,1.0511834319526627,inf,inf,inf,,0.0,,,,,,0.0,,0.0,,,0.0
